,customerid,birthdate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,bank_branch_clients,employment_status_clients,level_of_education_clients,systemloanid_x,loannumber_x,approveddate_x,creationdate_x,loanamount_x,totaldue_x,termdays_x,referredby_x,good_bad_flag,systemloanid_y,loannumber_y,approveddate_y,creationdate_y,loanamount_y,totaldue_y,termdays_y,closeddate,referredby_y,firstduedate,firstrepaiddate
90,8a858ea4582fcdc80158338316a258e3,1979-10-10 00:00:00.000000,Other,5.1889972,7.2826919000000006,FCMB,,Permanent,Graduate,301992692,10,30:55.0,30:47.0,30000,34500.0,30,,Good,301780222,3,25:31.0,25:21.0,10000,13000.0,30,46:40.0,,00:00.0,31:29.0
91,8a858ea4582fcdc80158338316a258e3,1979-10-10 00:00:00.000000,Other,5.1889972,7.2826919000000006,FCMB,,Permanent,Graduate,301992692,10,30:55.0,30:47.0,30000,34500.0,30,,Good,301764861,2,25:09.0,24:59.0,10000,11500.0,15,43:40.0,,00:00.0,28:31.0
92,8a858ea4582fcdc80158338316a258e3,1979-10-10 00:00:00.000000,Other,5.1889972,7.2826919000000006,FCMB,,Permanent,Graduate,301992692,10,30:55.0,30:47.0,30000,34500.0,30,,Good,301849026,6,27:42.0,27:35.0,20000,23800.0,30,01:20.0,,00:00.0,46:11.0
93,8a858ea4582fcdc80158338316a258e3,1979-10-10 00:00:00.000000,Other,5.1889972,7.2826919000000006,FCMB,,Permanent,Graduate,301992692,10,30:55.0,30:47.0,30000,34500.0,30,,Good,301947913,9,14:10.0,12:59.0,30000,34500.0,30,12:00.0,,00:00.0,01:50.0
94,8a858ea4582fcdc80158338316a258e3,1979-10-10 00:00:00.000000,Other,5.1889972,7.2826919000000006,FCMB,,Permanent,Graduate,301992692,10,30:55.0,30:47.0,30000,34500.0,30,,Good,301916730,8,48:33.0,48:26.0,30000,34500.0,30,49:12.0,,00:00.0,39:01.0
95,8a858ea4582fcdc80158338316a258e3,1979-10-10 00:00:00.000000,Other,5.1889972,7.2826919000000006,FCMB,,Permanent,Graduate,301992692,10,30:55.0,30:47.0,30000,34500.0,30,,Good,301878351,7,37:09.0,37:01.0,20000,23800.0,30,13:31.0,,00:00.0,58:22.0
96,8a858ea4582fcdc80158338316a258e3,1979-10-10 00:00:00.000000,Other,5.1889972,7.2826919000000006,FCMB,,Permanent,Graduate,301992692,10,30:55.0,30:47.0,30000,34500.0,30,,Good,301755722,1,05:19.0,05:07.0,10000,11500.0,15,11:27.0,,00:00.0,56:18.0
97,8a858f3c5c16cadb015c177e274650b9,1976-06-27 00:00:00.000000,Savings,5.7936891,5.5584987,Zenith Bank,,Permanent,,301984048,2,01:08.0,01:00.0,10000,13000.0,30,,Good,301945420,1,59:29.0,58:20.0,10000,13000.0,30,52:05.0,,00:00.0,41:56.0
98,8a858ec555f82a230155f92ff37d0b31,1983-01-19 00:00:00.000000,Other,7.4104488,9.1078476,Zenith Bank,,Self-Employed,Post-Graduate,301977829,12,05:09.0,05:01.0,50000,52500.0,30,,Good,301768820,5,14:24.0,14:09.0,30000,36800.0,60,52:43.0,,00:00.0,21:47.0
99,8a858ec555f82a230155f92ff37d0b31,1983-01-19 00:00:00.000000,Other,7.4104488,9.1078476,Zenith Bank,,Self-Employed,Post-Graduate,301977829,12,05:09.0,05:01.0,50000,52500.0,30,,Good,301911929,10,43:21.0,43:14.0,50000,55000.0,60,11:21.0,,00:00.0,01:11.0
100,8a858ec555f82a230155f92ff37d0b31,1983-01-19 00:00:00.000000,Other,7.4104488,9.1078476,Zenith Bank,,Self-Employed,Post-Graduate,301977829,12,05:09.0,05:01.0,50000,52500.0,30,,Good,301808217,6,55:25.0,55:16.0,30000,36800.0,60,56:21.0,,00:00.0,41:12.0
101,8a858ec555f82a230155f92ff37d0b31,1983-01-19 00:00:00.000000,Other,7.4104488,9.1078476,Zenith Bank,,Self-Employed,Post-Graduate,301977829,12,05:09.0,05:01.0,50000,52500.0,30,,Good,301852218,8,20:54.0,20:47.0,40000,47600.0,60,56:05.0,,00:00.0,40:56.0
102,8a858ec555f82a230155f92ff37d0b31,1983-01-19 00:00:00.000000,Other,7.4104488,9.1078476,Zenith Bank,,Self-Employed,Post-Graduate,301977829,12,05:09.0,05:01.0,50000,52500.0,30,,Good,301753776,4,44:50.0,44:40.0,20000,24500.0,30,52:58.0,,00:00.0,00:00.0
103,8a858ec555f82a230155f92ff37d0b31,1983-01-19 00:00:00.000000,Other,7.4104488,9.1078476,Zenith Bank,,Self-Employed,Post-Graduate,301977829,12,05:09.0,05:01.0,50000,52500.0,30,,Good,301939623,11,58:04.0,56:56.0,50000,52500.0,30,50:39.0,,00:00.0,40:29.0
104,8a858ec555f82a230155f92ff37d0b31,1983-01-19 00:00:00.000000,Other,7.4104488,9.1078476,Zenith Bank,,Self-Employed,Post-Graduate,301977829,12,05:09.0,05:01.0,50000,52500.0,30,,Good,301831237,7,58:11.0,57:59.0,40000,47600.0,60,05:44.0,,00:00.0,50:35.0
105,8a858ec555f82a230155f92ff37d0b31,1983-01-19 00:00:00.000000,Other,7.4104488,9.1078476,Zenith Bank,,Self-Employed,Post-Graduate,301977829,12,05:09.0,05:01.0,50000,52500.0,30,,Good,301880347,9,15:01.0,14:55.0,40000,47600.0,60,54:10.0,,00:00.0,39:00.0
106,8a858ec555f82a230155f92ff37d0b31,1983-01-19 00:00:00.000000,Other,7.4104488,9.1078476,Zenith Bank,,Self-Employed,Post-Graduate,301977829,12,05:09.0,05:01.0,50000,52500.0,30,,Good,301736020,3,23:29.0,23:19.0,15000,18375.0,30,42:15.0,,00:00.0,27:06.0
107,8a858ec555f82a230155f92ff37d0b31,1983-01-19 00:00:00.000000,Other,7.4104488,9.1078476,Zenith Bank,,Self-Employed,Post-Graduate,301977829,12,05:09.0,05:01.0,50000,52500.0,30,,Good,301699507,2,32:53.0,32:46.0,10000,13000.0,30,09:44.0,,00:00.0,54:35.0
108,8a858ec555f82a230155f92ff37d0b31,1983-01-19 00:00:00.000000,Other,7.4104488,9.1078476,Zenith Bank,,Self-Employed,Post-Graduate,301977829,12,05:09.0,05:01.0,50000,52500.0,30,,Good,301687593,1,43:42.0,43:29.0,10000,11500.0,15,17:30.0,,00:00.0,02:26.0
109,8a858f255cb1710a015cb56393f60d1b,1973-01-20 00:00:00.000000,Savings,3.319583,6.569454400000001,Skye Bank,,Permanent,,301992796,2,46:33.0,46:25.0,10000,13000.0,30,,Good,301941834,1,49:13.0,48:05.0,10000,13000.0,30,03:41.0,,00:00.0,53:31.0
110,8a858f6f5b3f095b015b4083532532a0,1991-11-25 00:00:00.000000,Savings,3.516056,6.669718400000001,Access Bank,,Permanent,,301990087,2,03:47.0,03:41.0,10000,13000.0,30,,Good,301937144,1,26:06.0,24:58.0,10000,13000.0,30,46:46.0,,00:00.0,36:36.0
111,8a858fa257d8223c0157e7e6ce253dd8,1988-10-03 00:00:00.000000,Other,7.5113568,9.1255927,Access Bank,,Permanent,Graduate,301993842,3,05:34.0,05:28.0,10000,13000.0,30,,Good,301893410,1,12:08.0,11:56.0,10000,13000.0,30,35:18.0,,00:00.0,25:09.0
112,8a858fa257d8223c0157e7e6ce253dd8,1988-10-03 00:00:00.000000,Other,7.5113568,9.1255927,Access Bank,,Permanent,Graduate,301993842,3,05:34.0,05:28.0,10000,13000.0,30,,Good,301938945,2,37:48.0,37:40.0,10000,13000.0,30,22:58.0,,00:00.0,12:48.0
113,8a858f335cd0c78e015cd435d7192800,1981-07-22 00:00:00.000000,Savings,2.957738,6.534212200000001,GT Bank,,Permanent,,301984674,2,32:19.0,32:13.0,10000,11500.0,15,,Good,301962582,1,43:45.0,43:38.0,10000,11500.0,15,49:40.0,,00:00.0,39:31.0
114,8a858953548fb0c001549b31ac5f6dda,1985-02-25 00:00:00.000000,Other,3.3767343999999997,6.5477946,Stanbic IBTC,,Unemployed,Graduate,301989107,13,24:21.0,24:14.0,10000,11000.0,30,,Good,301752870,7,09:27.0,09:17.0,30000,34500.0,30,15:32.0,,00:00.0,26:57.0
115,8a858953548fb0c001549b31ac5f6dda,1985-02-25 00:00:00.000000,Other,3.3767343999999997,6.5477946,Stanbic IBTC,,Unemployed,Graduate,301989107,13,24:21.0,24:14.0,10000,11000.0,30,,Good,301735892,6,38:55.0,38:41.0,30000,34500.0,30,36:22.0,,00:00.0,21:12.0
116,8a858953548fb0c001549b31ac5f6dda,1985-02-25 00:00:00.000000,Other,3.3767343999999997,6.5477946,Stanbic IBTC,,Unemployed,Graduate,301989107,13,24:21.0,24:14.0,10000,11000.0,30,,Good,301949328,12,24:14.0,24:07.0,10000,11000.0,30,51:15.0,,00:00.0,41:07.0
117,8a858953548fb0c001549b31ac5f6dda,1985-02-25 00:00:00.000000,Other,3.3767343999999997,6.5477946,Stanbic IBTC,,Unemployed,Graduate,301989107,13,24:21.0,24:14.0,10000,11000.0,30,,Good,301639547,2,08:47.0,08:45.0,10000,11500.0,15,53:02.0,,00:00.0,37:58.0
118,8a858953548fb0c001549b31ac5f6dda,1985-02-25 00:00:00.000000,Other,3.3767343999999997,6.5477946,Stanbic IBTC,,Unemployed,Graduate,301989107,13,24:21.0,24:14.0,10000,11000.0,30,,Good,301650379,3,10:18.0,09:39.0,10000,13000.0,30,51:55.0,,00:00.0,36:51.0
119,8a858953548fb0c001549b31ac5f6dda,1985-02-25 00:00:00.000000,Other,3.3767343999999997,6.5477946,Stanbic IBTC,,Unemployed,Graduate,301989107,13,24:21.0,24:14.0,10000,11000.0,30,,Good,301693541,4,41:53.0,41:46.0,15000,18375.0,30,13:57.0,,00:00.0,58:53.0
120,8a858953548fb0c001549b31ac5f6dda,1985-02-25 00:00:00.000000,Other,3.3767343999999997,6.5477946,Stanbic IBTC,,Unemployed,Graduate,301989107,13,24:21.0,24:14.0,10000,11000.0,30,,Good,301902990,10,36:29.0,36:15.0,10000,11500.0,30,22:48.0,,00:00.0,07:39.0
121,8a858953548fb0c001549b31ac5f6dda,1985-02-25 00:00:00.000000,Other,3.3767343999999997,6.5477946,Stanbic IBTC,,Unemployed,Graduate,301989107,13,24:21.0,24:14.0,10000,11000.0,30,,Good,301916390,11,24:36.0,24:29.0,20000,22000.0,30,09:14.0,,00:00.0,59:05.0
122,8a858953548fb0c001549b31ac5f6dda,1985-02-25 00:00:00.000000,Other,3.3767343999999997,6.5477946,Stanbic IBTC,,Unemployed,Graduate,301989107,13,24:21.0,24:14.0,10000,11000.0,30,,Good,301619060,1,28:10.0,28:03.0,10000,13000.0,30,03:59.0,,00:00.0,04:14.0
123,8a858953548fb0c001549b31ac5f6dda,1985-02-25 00:00:00.000000,Other,3.3767343999999997,6.5477946,Stanbic IBTC,,Unemployed,Graduate,301989107,13,24:21.0,24:14.0,10000,11000.0,30,,Good,301783664,8,58:38.0,58:29.0,10000,12800.0,30,34:39.0,,00:00.0,19:29.0
124,8a858953548fb0c001549b31ac5f6dda,1985-02-25 00:00:00.000000,Other,3.3767343999999997,6.5477946,Stanbic IBTC,,Unemployed,Graduate,301989107,13,24:21.0,24:14.0,10000,11000.0,30,,Good,301714635,5,34:32.0,34:21.0,30000,34500.0,30,51:35.0,,00:00.0,36:25.0
125,8a858953548fb0c001549b31ac5f6dda,1985-02-25 00:00:00.000000,Other,3.3767343999999997,6.5477946,Stanbic IBTC,,Unemployed,Graduate,301989107,13,24:21.0,24:14.0,10000,11000.0,30,,Good,301799255,9,41:41.0,41:28.0,20000,23600.0,30,22:07.0,,00:00.0,06:58.0
126,8a858eba5b681df4015b7b63e6ed6a23,1988-06-26 00:00:00.000000,Savings,3.4229722999999996,6.4652291,First Bank,,Permanent,,301991166,4,14:11.0,13:28.0,10000,11500.0,15,8a858e245b680423015b7ad113d6259a,Good,301927186,3,54:55.0,54:48.0,10000,13000.0,30,40:14.0,8a858e245b680423015b7ad113d6259a,00:00.0,30:05.0
127,8a858eba5b681df4015b7b63e6ed6a23,1988-06-26 00:00:00.000000,Savings,3.4229722999999996,6.4652291,First Bank,,Permanent,,301991166,4,14:11.0,13:28.0,10000,11500.0,15,8a858e245b680423015b7ad113d6259a,Good,301888054,2,34:43.0,34:36.0,10000,13000.0,30,58:38.0,8a858e245b680423015b7ad113d6259a,00:00.0,48:29.0
128,8a858eba5b681df4015b7b63e6ed6a23,1988-06-26 00:00:00.000000,Savings,3.4229722999999996,6.4652291,First Bank,,Permanent,,301991166,4,14:11.0,13:28.0,10000,11500.0,15,8a858e245b680423015b7ad113d6259a,Good,301870965,1,32:35.0,32:23.0,10000,11500.0,15,59:31.0,8a858e245b680423015b7ad113d6259a,00:00.0,44:22.0
129,8a858ee55cb156e6015cb650b14467f0,1995-03-03 00:00:00.000000,Savings,5.6085082,6.4026569,First Bank,,Student,,301982196,2,57:51.0,57:43.0,10000,11500.0,15,,Good,301964511,1,09:16.0,09:05.0,10000,13000.0,30,29:32.0,,00:00.0,19:24.0
130,8a858f9157f7b9670157fa9d4e7546e0,1974-07-22 00:00:00.000000,Other,7.3977534,5.1088625,First Bank,,Permanent,,301997594,2,15:46.0,14:34.0,10000,13000.0,30,,Good,301749345,1,53:44.0,53:29.0,10000,13000.0,30,18:04.0,,00:00.0,45:08.0
131,8a85883353d0c4e90153dfca251168bc,1989-02-28 00:00:00.000000,Other,7.359252099999999,9.0401384,GT Bank,,Self-Employed,,301992301,9,04:53.0,04:40.0,30000,34500.0,30,,Bad,301607266,1,49:59.0,49:53.0,10000,11500.0,15,03:29.0,,00:00.0,11:16.0
132,8a85883353d0c4e90153dfca251168bc,1989-02-28 00:00:00.000000,Other,7.359252099999999,9.0401384,GT Bank,,Self-Employed,,301992301,9,04:53.0,04:40.0,30000,34500.0,30,,Bad,301713787,5,16:19.0,16:12.0,10000,12250.0,30,23:14.0,,00:00.0,08:04.0
133,8a85883353d0c4e90153dfca251168bc,1989-02-28 00:00:00.000000,Other,7.359252099999999,9.0401384,GT Bank,,Self-Employed,,301992301,9,04:53.0,04:40.0,30000,34500.0,30,,Bad,301831072,7,18:39.0,18:26.0,30000,36800.0,60,16:12.0,,00:00.0,00:00.0
134,8a85883353d0c4e90153dfca251168bc,1989-02-28 00:00:00.000000,Other,7.359252099999999,9.0401384,GT Bank,,Self-Employed,,301992301,9,04:53.0,04:40.0,30000,34500.0,30,,Bad,301907102,8,21:46.0,21:39.0,30000,34500.0,30,50:24.0,,00:00.0,40:12.0
135,8a85883353d0c4e90153dfca251168bc,1989-02-28 00:00:00.000000,Other,7.359252099999999,9.0401384,GT Bank,,Self-Employed,,301992301,9,04:53.0,04:40.0,30000,34500.0,30,,Bad,301666455,4,44:10.0,44:03.0,10000,12250.0,30,12:32.0,,00:00.0,57:28.0
136,8a85883353d0c4e90153dfca251168bc,1989-02-28 00:00:00.000000,Other,7.359252099999999,9.0401384,GT Bank,,Self-Employed,,301992301,9,04:53.0,04:40.0,30000,34500.0,30,,Bad,301615502,2,12:26.0,12:20.0,10000,13000.0,30,03:46.0,,00:00.0,42:06.0
137,8a85883353d0c4e90153dfca251168bc,1989-02-28 00:00:00.000000,Other,7.359252099999999,9.0401384,GT Bank,,Self-Employed,,301992301,9,04:53.0,04:40.0,30000,34500.0,30,,Bad,301749358,6,08:39.0,08:30.0,30000,34500.0,30,34:02.0,,00:00.0,18:52.0
138,8a85883353d0c4e90153dfca251168bc,1989-02-28 00:00:00.000000,Other,7.359252099999999,9.0401384,GT Bank,,Self-Employed,,301992301,9,04:53.0,04:40.0,30000,34500.0,30,,Bad,301639351,3,59:43.0,59:34.0,10000,13000.0,30,43:32.0,,00:00.0,28:26.0
139,8a858fa55acd8061015ad15eb8b47940,1989-10-14 00:00:00.000000,Savings,8.3475513,4.9696443,Zenith Bank,,Permanent,,301959612,4,04:06.0,02:57.0,20000,24500.0,30,,Good,301838675,1,16:56.0,15:37.0,10000,13000.0,30,53:17.0,,00:00.0,38:08.0
140,8a858fa55acd8061015ad15eb8b47940,1989-10-14 00:00:00.000000,Savings,8.3475513,4.9696443,Zenith Bank,,Permanent,,301959612,4,04:06.0,02:57.0,20000,24500.0,30,,Good,301866435,2,00:40.0,00:33.0,10000,13000.0,30,55:05.0,,00:00.0,00:00.0
141,8a858fa55acd8061015ad15eb8b47940,1989-10-14 00:00:00.000000,Savings,8.3475513,4.9696443,Zenith Bank,,Permanent,,301959612,4,04:06.0,02:57.0,20000,24500.0,30,,Good,301922773,3,28:48.0,28:38.0,10000,13000.0,30,34:38.0,,00:00.0,24:30.0
142,8a8589a053acc39e0153b217f3d031cb,1988-01-31 00:00:00.000000,Other,7.3814717000000005,9.170555,Standard Chartered,,Permanent,,301968590,9,19:01.0,18:56.0,30000,33000.0,30,,Good,301940343,7,58:29.0,58:23.0,10000,10750.0,15,01:07.0,,00:00.0,50:58.0
143,8a8589a053acc39e0153b217f3d031cb,1988-01-31 00:00:00.000000,Other,7.3814717000000005,9.170555,Standard Chartered,,Permanent,,301968590,9,19:01.0,18:56.0,30000,33000.0,30,,Good,301621176,2,06:37.0,06:30.0,10000,13000.0,30,03:28.0,,00:00.0,24:10.0
144,8a8589a053acc39e0153b217f3d031cb,1988-01-31 00:00:00.000000,Other,7.3814717000000005,9.170555,Standard Chartered,,Permanent,,301968590,9,19:01.0,18:56.0,30000,33000.0,30,,Good,301693713,4,23:16.0,23:06.0,10000,11125.0,15,56:09.0,,00:00.0,40:58.0
145,8a8589a053acc39e0153b217f3d031cb,1988-01-31 00:00:00.000000,Other,7.3814717000000005,9.170555,Standard Chartered,,Permanent,,301968590,9,19:01.0,18:56.0,30000,33000.0,30,,Good,301896670,6,09:48.0,09:29.0,25000,28750.0,30,10:44.0,,00:00.0,00:31.0
146,8a8589a053acc39e0153b217f3d031cb,1988-01-31 00:00:00.000000,Other,7.3814717000000005,9.170555,Standard Chartered,,Permanent,,301968590,9,19:01.0,18:56.0,30000,33000.0,30,,Good,301610572,1,25:56.0,25:48.0,10000,13000.0,30,03:57.0,,00:00.0,36:33.0
147,8a8589a053acc39e0153b217f3d031cb,1988-01-31 00:00:00.000000,Other,7.3814717000000005,9.170555,Standard Chartered,,Permanent,,301968590,9,19:01.0,18:56.0,30000,33000.0,30,,Good,301654299,3,38:25.0,38:12.0,10000,13000.0,30,38:35.0,,00:00.0,23:31.0
148,8a8589a053acc39e0153b217f3d031cb,1988-01-31 00:00:00.000000,Other,7.3814717000000005,9.170555,Standard Chartered,,Permanent,,301968590,9,19:01.0,18:56.0,30000,33000.0,30,,Good,301786198,5,28:06.0,27:31.0,20000,23600.0,30,29:02.0,,00:00.0,13:52.0
149,8a8589a053acc39e0153b217f3d031cb,1988-01-31 00:00:00.000000,Other,7.3814717000000005,9.170555,Standard Chartered,,Permanent,,301968590,9,19:01.0,18:56.0,30000,33000.0,30,,Good,301951435,8,31:45.0,31:38.0,10000,10750.0,15,25:04.0,,00:00.0,14:54.0
150,8a858e2e5bb57a37015bbe3c1af53cac,1989-12-15 00:00:00.000000,Savings,3.57922,7.9863467,GT Bank,,Permanent,,301960237,3,15:39.0,15:34.0,20000,24500.0,30,,Good,301887295,1,43:03.0,42:55.0,10000,13000.0,30,55:32.0,,00:00.0,45:23.0
151,8a858e2e5bb57a37015bbe3c1af53cac,1989-12-15 00:00:00.000000,Savings,3.57922,7.9863467,GT Bank,,Permanent,,301960237,3,15:39.0,15:34.0,20000,24500.0,30,,Good,301926948,2,54:26.0,54:19.0,10000,13000.0,30,57:14.0,,00:00.0,47:05.0
152,8a8588c9548a33b201548b3cdb0f0c53,1989-07-09 00:00:00.000000,Savings,-117.8225091,33.883619,GT Bank,,Permanent,Graduate,301999434,2,12:02.0,10:50.0,10000,13000.0,30,,Bad,301755502,1,22:45.0,22:36.0,10000,13000.0,30,10:29.0,,00:00.0,55:19.0
153,8a858e345bd96da8015bdcde39b37570,1983-08-19 00:00:00.000000,Savings,5.6301086,6.3376363,GT Bank,,,,301964230,3,54:33.0,54:28.0,10000,13000.0,30,,Good,301892338,1,17:16.0,17:04.0,10000,13000.0,30,38:22.0,,00:00.0,28:13.0
154,8a858e345bd96da8015bdcde39b37570,1983-08-19 00:00:00.000000,Savings,5.6301086,6.3376363,GT Bank,,,,301964230,3,54:33.0,54:28.0,10000,13000.0,30,,Good,301928265,2,16:49.0,16:43.0,10000,13000.0,30,43:37.0,,00:00.0,51:43.0
155,8a858e0f5c45466f015c4a6560255de7,1983-05-27 00:00:00.000000,Savings,3.3281894,6.4662308,Stanbic IBTC,,Permanent,,301992201,3,43:34.0,43:27.0,10000,13000.0,30,,Good,301919930,1,37:30.0,37:11.0,10000,13000.0,30,45:52.0,,00:00.0,35:43.0
156,8a858e0f5c45466f015c4a6560255de7,1983-05-27 00:00:00.000000,Savings,3.3281894,6.4662308,Stanbic IBTC,,Permanent,,301992201,3,43:34.0,43:27.0,10000,13000.0,30,,Good,301948330,2,51:18.0,51:12.0,10000,13000.0,30,45:00.0,,00:00.0,34:51.0
157,8a858fe758dc437a0158e524adb32ae2,1990-03-28 00:00:00.000000,Savings,7.4659083,9.0777383,EcoBank,,Permanent,,301987024,11,02:19.0,46:12.0,40000,44000.0,30,,Good,301875292,8,29:23.0,29:16.0,30000,36800.0,60,03:25.0,,00:00.0,48:16.0
158,8a858fe758dc437a0158e524adb32ae2,1990-03-28 00:00:00.000000,Savings,7.4659083,9.0777383,EcoBank,,Permanent,,301987024,11,02:19.0,46:12.0,40000,44000.0,30,,Good,301796618,3,40:57.0,40:50.0,10000,11500.0,15,02:26.0,,00:00.0,47:12.0
159,8a858fe758dc437a0158e524adb32ae2,1990-03-28 00:00:00.000000,Savings,7.4659083,9.0777383,EcoBank,,Permanent,,301987024,11,02:19.0,46:12.0,40000,44000.0,30,,Good,301772537,1,45:21.0,45:07.0,10000,11500.0,15,29:07.0,,00:00.0,13:58.0
160,8a858fe758dc437a0158e524adb32ae2,1990-03-28 00:00:00.000000,Savings,7.4659083,9.0777383,EcoBank,,Permanent,,301987024,11,02:19.0,46:12.0,40000,44000.0,30,,Good,301844145,7,37:21.0,37:09.0,30000,34400.0,30,42:44.0,,00:00.0,27:35.0
161,8a858fe758dc437a0158e524adb32ae2,1990-03-28 00:00:00.000000,Savings,7.4659083,9.0777383,EcoBank,,Permanent,,301987024,11,02:19.0,46:12.0,40000,44000.0,30,,Good,301915262,9,24:35.0,24:28.0,30000,34500.0,30,55:45.0,,00:00.0,45:35.0
162,8a858fe758dc437a0158e524adb32ae2,1990-03-28 00:00:00.000000,Savings,7.4659083,9.0777383,EcoBank,,Permanent,,301987024,11,02:19.0,46:12.0,40000,44000.0,30,,Good,301808615,4,46:42.0,46:36.0,20000,21900.0,15,38:30.0,,00:00.0,23:18.0
163,8a858fe758dc437a0158e524adb32ae2,1990-03-28 00:00:00.000000,Savings,7.4659083,9.0777383,EcoBank,,Permanent,,301987024,11,02:19.0,46:12.0,40000,44000.0,30,,Good,301829502,6,37:11.0,37:05.0,20000,21900.0,15,36:48.0,,00:00.0,21:36.0
164,8a858fe758dc437a0158e524adb32ae2,1990-03-28 00:00:00.000000,Savings,7.4659083,9.0777383,EcoBank,,Permanent,,301987024,11,02:19.0,46:12.0,40000,44000.0,30,,Good,301784301,2,42:06.0,41:56.0,10000,11500.0,15,14:04.0,,00:00.0,58:54.0
165,8a858fe758dc437a0158e524adb32ae2,1990-03-28 00:00:00.000000,Savings,7.4659083,9.0777383,EcoBank,,Permanent,,301987024,11,02:19.0,46:12.0,40000,44000.0,30,,Good,301817597,5,23:09.0,23:04.0,20000,21900.0,15,41:38.0,,00:00.0,26:27.0
166,8a858fe758dc437a0158e524adb32ae2,1990-03-28 00:00:00.000000,Savings,7.4659083,9.0777383,EcoBank,,Permanent,,301987024,11,02:19.0,46:12.0,40000,44000.0,30,,Good,301943545,10,28:48.0,28:41.0,40000,44000.0,30,50:54.0,,00:00.0,40:45.0
167,8a858e185b4923b4015b4ae48d28646a,1987-06-09 00:00:00.000000,Savings,3.3965242,6.627942900000001,GT Bank,,Permanent,,301996687,4,53:05.0,52:57.0,10000,11500.0,15,,Good,301905582,1,44:21.0,31:27.0,10000,11500.0,15,45:27.0,,00:00.0,35:19.0
168,8a858e185b4923b4015b4ae48d28646a,1987-06-09 00:00:00.000000,Savings,3.3965242,6.627942900000001,GT Bank,,Permanent,,301996687,4,53:05.0,52:57.0,10000,11500.0,15,,Good,301954176,3,11:05.0,10:59.0,10000,11500.0,15,57:21.0,,00:00.0,47:13.0
169,8a858e185b4923b4015b4ae48d28646a,1987-06-09 00:00:00.000000,Savings,3.3965242,6.627942900000001,GT Bank,,Permanent,,301996687,4,53:05.0,52:57.0,10000,11500.0,15,,Good,301933824,2,09:45.0,09:39.0,10000,11500.0,15,06:36.0,,00:00.0,56:26.0
170,8a858f725be8d4ff015bec5207ce5524,1985-09-29 00:00:00.000000,Savings,3.334732,7.1176565,First Bank,,Permanent,,302002456,3,55:26.0,55:18.0,10000,13000.0,30,8a858fc55b2548dd015b2fd12423240e,Bad,301917432,1,02:51.0,01:40.0,10000,13000.0,30,04:46.0,8a858fc55b2548dd015b2fd12423240e,00:00.0,54:37.0
171,8a858f725be8d4ff015bec5207ce5524,1985-09-29 00:00:00.000000,Savings,3.334732,7.1176565,First Bank,,Permanent,,302002456,3,55:26.0,55:18.0,10000,13000.0,30,8a858fc55b2548dd015b2fd12423240e,Bad,301953955,2,28:58.0,28:50.0,10000,13000.0,30,02:34.0,8a858fc55b2548dd015b2fd12423240e,00:00.0,52:26.0
172,8a858e2c5cc64f70015cc942825e71ae,1985-12-14 00:00:00.000000,Savings,3.3831597999999996,6.6290094,GT Bank,,Permanent,,301983228,2,31:33.0,31:26.0,10000,13000.0,30,8a858e7855113fb701551fe018ce6913,Good,301945935,1,21:43.0,20:35.0,10000,13000.0,30,52:36.0,8a858e7855113fb701551fe018ce6913,00:00.0,42:27.0
173,8a858fba5cd5feee015cdb7d7d574f0f,1973-11-23 00:00:00.000000,Savings,6.555882,9.6033069,GT Bank,,Permanent,,301994253,2,03:20.0,03:14.0,10000,13000.0,30,,Good,301956409,1,15:32.0,14:24.0,10000,13000.0,30,38:25.0,,00:00.0,28:15.0
174,8a858fd85b685607015b75c2390b7173,1987-12-23 00:00:00.000000,Savings,3.2949932,6.5583985,First Bank,,,,301997897,5,24:15.0,23:05.0,20000,24500.0,30,,Good,301875830,2,04:19.0,04:12.0,10000,13000.0,30,00:30.0,,00:00.0,45:22.0
175,8a858fd85b685607015b75c2390b7173,1987-12-23 00:00:00.000000,Savings,3.2949932,6.5583985,First Bank,,,,301997897,5,24:15.0,23:05.0,20000,24500.0,30,,Good,301915536,3,57:32.0,57:25.0,10000,13000.0,30,31:36.0,,00:00.0,21:27.0
176,8a858fd85b685607015b75c2390b7173,1987-12-23 00:00:00.000000,Savings,3.2949932,6.5583985,First Bank,,,,301997897,5,24:15.0,23:05.0,20000,24500.0,30,,Good,301869954,1,31:53.0,31:43.0,10000,11500.0,15,12:03.0,,00:00.0,56:54.0
177,8a858fd85b685607015b75c2390b7173,1987-12-23 00:00:00.000000,Savings,3.2949932,6.5583985,First Bank,,,,301997897,5,24:15.0,23:05.0,20000,24500.0,30,,Good,301942386,4,29:51.0,29:44.0,10000,13000.0,30,28:27.0,,00:00.0,18:18.0
178,8a858fe8555f401f0155679de3f04eb4,1987-06-26 00:00:00.000000,Other,3.8968769,7.4179262999999995,GT Bank,,Permanent,,301972411,4,53:18.0,52:12.0,10000,13000.0,30,,Good,301864867,1,59:16.0,59:06.0,10000,13000.0,30,33:13.0,,00:00.0,18:03.0
179,8a858fe8555f401f0155679de3f04eb4,1987-06-26 00:00:00.000000,Other,3.8968769,7.4179262999999995,GT Bank,,Permanent,,301972411,4,53:18.0,52:12.0,10000,13000.0,30,,Good,301899729,2,19:42.0,19:35.0,10000,13000.0,30,30:44.0,,00:00.0,20:35.0
